Date,total_rates_cumpnl,total_fx_cumpnl,total_index_cumpnl,total_adv_cumpnl,total_a1_cumpnl,total_a2_cumpnl,total_a3_cumpnl,adv_rates_cumpnl,a1_rates_cumpnl,a2_rates_cumpnl,a3_rates_cumpnl,adv_fx_cumpnl,a1_fx_cumpnl,a2_fx_cumpnl,a3_fx_cumpnl,TU1 Comdty_CumPnL,TY1 Comdty_CumPnL,DU1 Comdty_CumPnL,RX1 Comdty_CumPnL,G 1 Comdty_CumPnL,XM1 Comdty_CumPnL,YM1 Comdty_CumPnL,JB1 Comdty_CumPnL,KAA1 Comdty_CumPnL,KE1 Comdty_CumPnL,IK1 Comdty_CumPnL,OAT1 Comdty_CumPnL,AD1 Curncy_CumPnL,BP1 Curncy_CumPnL,EC1 Curncy_CumPnL,JY1 Curncy_CumPnL,KRW Curncy_CumPnL,TU1 Comdty_Pos,TU1 Comdty_Price,TY1 Comdty_Pos,TY1 Comdty_Price,DU1 Comdty_Pos,DU1 Comdty_Price,RX1 Comdty_Pos,RX1 Comdty_Price,G 1 Comdty_Pos,G 1 Comdty_Price,XM1 Comdty_Pos,XM1 Comdty_Price,YM1 Comdty_Pos,YM1 Comdty_Price,JB1 Comdty_Pos,JB1 Comdty_Price,KAA1 Comdty_Pos,KAA1 Comdty_Price,KE1 Comdty_Pos,KE1 Comdty_Price,IK1 Comdty_Pos,IK1 Comdty_Price,OAT1 Comdty_Pos,OAT1 Comdty_Price,AD1 Curncy_Pos,AD1 Curncy_Price,BP1 Curncy_Pos,BP1 Curncy_Price,EC1 Curncy_Pos,EC1 Curncy_Price,JY1 Curncy_Pos,JY1 Curncy_Price,KRW Curncy_Pos,KRW Curncy_Price,dd_scale,pnl_ma_off_count
2025-07-25,39.51,109.65,0,22.0143,72.9043,-8.8161,0.0,19.0615,-5.7865,0.0,0.0,2.9882,78.2603,-8.8161,0.0,0.0,0.0,0.0,4.08,19.28,0.0,0.0,20.91,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,18.55,83.64,0.0,103.5898,0.0,110.9844,0.0,107.075,0.0,129.32,0.0,91.47,0.0,95.625,0.0,96.515,0.0,137.43,0.0,117.9,0.0,107.18,0.0,120.21,0.0,122.79,0.0,65.705,0.0,134.42,1.3618,1.1786,0.9423,68.15,0.0,1382.8,1.0,0
2025-07-28,39.51,108.99,0,22.0143,72.2073,-8.8161,0.0,19.0615,-5.7865,0.0,0.0,2.9882,77.5633,-8.8161,0.0,0.0,0.0,0.0,4.08,19.28,0.0,0.0,20.91,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,17.89,83.64,0.0,103.5625,0.0,110.7656,0.0,107.14,0.0,129.73,0.0,91.44,0.0,95.63,0.0,96.52,0.0,137.81,0.0,118.23,0.0,107.25,0.0,120.74,0.0,123.26,0.0,65.22,0.0,133.58,0.0,1.1632,0.9467,67.675,0.0,1389.3,1.0,0
2025-07-29,39.7,109.07,0,22.047,72.2886,-8.8161,0.0,19.1268,-5.7865,0.0,0.0,2.9882,77.6446,-8.8161,0.0,0.0,0.0,0.0,4.08,19.28,0.0,0.0,21.1,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,17.97,83.64,0.0,103.6523,0.0,111.3594,0.0,107.11,0.0,129.66,0.0,91.73,0.0,95.64,0.0,96.545,2.8916,137.9,0.0,118.29,0.0,107.25,0.0,120.77,0.0,123.23,0.0,65.21,0.0,133.61,0.0,1.1586,0.9682,67.73,0.0,1389.8,1.0,0
2025-07-30,39.87,108.47,0,22.076,71.6685,-8.8161,0.0,19.1848,-5.7865,0.0,0.0,2.9882,77.0245,-8.8161,0.0,0.0,0.0,0.0,4.08,19.28,0.0,0.0,21.27,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,17.37,83.64,0.0,103.5273,0.0,111.0,0.0,107.07,0.0,129.53,0.0,91.89,0.0,95.715,0.0,96.615,2.9153,137.98,0.0,118.49,0.0,107.25,0.0,120.59,0.0,123.15,0.0,64.375,0.0,132.45,0.0,1.1462,0.9714,67.31,0.0,1390.45,1.0,0
2025-07-31,39.98,107.49,0,22.0941,70.7028,-8.8161,0.0,19.221,-5.7865,0.0,0.0,2.9882,76.0588,-8.8161,0.0,0.0,0.0,0.0,4.08,19.28,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.64,0.0,103.4922,0.0,111.0625,0.0,107.05,0.0,129.7,0.0,92.16,0.0,95.71,0.0,96.585,2.9184,138.03,0.0,118.54,0.0,107.25,0.0,120.76,0.0,123.29,0.0,64.365,0.0,132.24,0.0,1.146,1.0083,66.66,0.0,1393.4,1.0,0
2025-08-01,40.37,107.2,0,22.3654,70.7028,-8.9632,0.0,19.4923,-5.7865,0.0,0.0,2.9882,76.0588,-8.9632,0.0,0.0,0.0,0.0,4.08,19.68,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.35,0.0,103.9609,0.0,112.2031,0.0,107.12,0.0,129.8,1.4477,92.41,0.0,95.655,0.0,96.54,0.0,138.08,0.0,118.08,0.0,107.2,0.0,120.73,0.0,123.27,0.0,64.455,0.0,132.32,0.0,1.1559,0.0,67.955,0.9958,1389.3,1.0,0
2025-08-04,40.8,106.88,0,22.6575,70.7028,-9.1162,0.0,19.7845,-5.7865,0.0,0.0,2.9882,76.0588,-9.1162,0.0,0.0,0.0,0.0,4.08,20.11,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.03,0.0,104.0,0.0,112.375,0.0,107.15,0.0,130.27,1.4771,92.68,0.0,95.715,0.0,96.65,0.0,138.55,0.0,118.69,0.0,107.39,0.0,121.31,0.0,123.81,0.0,64.65,0.0,132.82,0.0,1.1596,0.0,68.37,1.0426,1385.05,1.0,0
2025-08-05,40.91,106.99,0,22.7331,70.7028,-9.0656,0.0,19.86,-5.7865,0.0,0.0,2.9882,76.0588,-9.0656,0.0,0.0,0.0,0.0,4.08,20.22,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.13,0.0,103.9297,0.0,112.2969,0.0,107.14,0.0,130.35,1.4792,92.75,0.0,95.745,0.0,96.63,0.0,138.87,0.0,118.88,0.0,107.38,0.0,121.48,0.0,123.88,0.0,64.735,0.0,133.01,0.0,1.1605,0.0,68.05,1.0427,1386.45,1.0,0
2025-08-06,40.75,106.96,0,22.6252,70.7028,-9.0783,0.0,19.7522,-5.7865,0.0,0.0,2.9882,76.0588,-9.0783,0.0,0.0,0.0,0.0,4.08,20.06,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.11,0.0,103.957,0.0,112.2344,0.0,107.14,0.0,130.18,1.512,92.65,0.0,95.715,0.0,96.6,0.0,138.6,0.0,118.8,0.0,107.38,0.0,121.38,0.0,123.67,0.0,65.095,0.0,133.69,0.0,1.1693,0.0,68.3,1.0603,1386.1,1.0,0
2025-08-07,40.75,106.96,0,22.6252,70.7028,-9.0783,0.0,19.7522,-5.7865,0.0,0.0,2.9882,76.0588,-9.0783,0.0,0.0,0.0,0.0,4.08,20.06,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.11,0.0,103.8906,0.0,112.0938,0.0,107.11,0.0,130.23,0.0,92.4,0.0,95.73,0.0,96.615,0.0,138.65,0.0,119.01,0.0,107.46,0.0,121.43,0.0,123.72,0.0,65.03,0.0,134.16,0.0,1.165,0.0,68.035,0.0,1386.5,1.0,0
2025-08-08,40.75,106.85,0,22.6252,70.7028,-9.1324,0.0,19.7522,-5.7865,0.0,0.0,2.9882,76.0588,-9.1324,0.0,0.0,0.0,0.0,4.08,20.06,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,82.99,0.0,103.8398,0.0,111.8281,0.0,107.05,0.0,129.73,0.0,91.96,0.0,95.725,0.0,96.6,0.0,138.62,0.0,118.92,0.0,107.43,0.0,121.0,0.0,123.28,0.0,65.335,0.0,134.58,0.0,1.1684,0.0,67.98,-1.0643,1388.0,1.0,0
2025-08-11,40.75,106.62,0,22.6252,70.7028,-9.235,0.0,19.7522,-5.7865,0.0,0.0,2.9882,76.0588,-9.235,0.0,0.0,0.0,0.0,4.08,20.06,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,82.77,0.0,103.8438,0.0,111.8906,0.0,107.025,0.0,129.62,0.0,92.26,0.0,95.725,0.0,96.6,0.0,138.62,0.0,118.8,0.0,107.39,0.0,120.94,0.0,123.17,0.0,65.2,0.0,134.41,0.0,1.1639,0.0,67.76,-1.0792,1390.85,1.0,0
2025-08-12,40.75,107.16,0,22.6252,70.7028,-8.987,0.0,19.7522,-5.7865,0.0,0.0,2.9882,76.0588,-8.987,0.0,0.0,0.0,0.0,4.08,20.06,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.3,0.0,103.8906,0.0,111.8125,0.0,107.015,0.0,129.11,0.0,91.71,0.0,95.73,0.0,96.61,0.0,138.56,0.0,118.65,0.0,107.36,0.0,120.52,0.0,122.68,0.0,65.34,0.0,135.01,0.0,1.1695,0.0,67.94,-1.0743,1383.95,1.0,0
2025-08-13,41.31,107.16,0,22.996,70.7028,-8.987,0.0,20.1229,-5.7865,0.0,0.0,2.9882,76.0588,-8.987,0.0,0.0,0.0,0.0,4.08,20.62,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.3,0.0,103.9648,0.0,112.1719,0.0,107.095,0.0,129.83,1.5084,92.05,0.0,95.75,0.0,96.64,0.0,138.36,0.0,118.61,0.0,107.42,0.0,121.28,0.0,123.43,0.0,65.45,0.0,135.73,0.0,1.1726,0.0,68.08,0.0,1379.6,1.0,0
2025-08-14,41.31,107.16,0,22.996,70.7028,-8.987,0.0,20.1229,-5.7865,0.0,0.0,2.9882,76.0588,-8.987,0.0,0.0,0.0,0.0,4.08,20.62,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.3,0.0,103.8672,0.0,111.7969,0.0,107.07,0.0,129.51,0.0,91.57,0.0,95.765,0.0,96.655,0.0,137.97,0.0,118.78,0.0,107.48,0.0,120.96,0.0,123.12,0.0,64.985,0.0,135.37,0.0,1.1664,0.0,67.845,0.0,1390.35,1.0,0
2025-08-15,41.31,107.16,0,22.996,70.7028,-8.987,0.0,20.1229,-5.7865,0.0,0.0,2.9882,76.0588,-8.987,0.0,0.0,0.0,0.0,4.08,20.62,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.3,0.0,103.8203,0.0,111.5938,0.0,107.025,0.0,128.8,0.0,91.1,0.0,95.745,0.0,96.645,0.0,137.91,0.0,118.78,0.0,107.48,0.0,120.17,0.0,122.24,0.0,65.09,0.0,135.59,0.0,1.1726,0.0,68.15,0.0,1390.35,1.0,0
2025-08-18,41.31,107.16,0,22.996,70.7028,-8.987,0.0,20.1229,-5.7865,0.0,0.0,2.9882,76.0588,-8.987,0.0,0.0,0.0,0.0,4.08,20.62,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.3,0.0,103.7891,0.0,111.5156,0.0,107.02,0.0,128.83,0.0,90.59,0.0,95.705,0.0,96.62,0.0,137.81,0.0,118.29,0.0,107.35,0.0,120.26,0.0,122.23,0.0,64.94,0.0,135.1,0.0,1.1682,0.0,67.84,0.0,1387.95,1.0,0
2025-08-19,41.31,107.16,0,22.996,70.7028,-8.987,0.0,20.1229,-5.7865,0.0,0.0,2.9882,76.0588,-8.987,0.0,0.0,0.0,0.0,4.08,20.62,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.03,16.39,83.3,0.0,103.8203,0.0,111.7656,0.0,107.04,0.0,129.07,0.0,90.67,0.0,95.645,0.0,96.565,0.0,137.62,0.0,118.1,0.0,107.3,0.0,120.39,0.0,122.48,0.0,64.55,0.0,134.89,0.0,1.1668,0.0,67.99,0.0,1391.45,1.0,0
2025-08-20,42.05,107.07,0,23.5033,70.7028,-9.017,0.0,20.6302,-5.7865,0.0,0.0,2.9882,76.0588,-9.017,0.0,0.0,0.0,0.0,4.08,21.36,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.11,16.39,83.3,0.0,103.8398,0.0,111.8594,0.0,107.095,0.0,129.46,1.4655,91.13,0.0,95.675,0.0,96.6,0.0,137.52,0.0,118.21,0.0,107.32,0.0,120.62,0.0,122.66,0.0,64.335,0.0,134.55,-1.3922,1.1675,0.0,68.1,0.0,1397.4,1.0,0
2025-08-21,41.24,107.07,0,22.9546,70.7028,-9.017,0.0,20.0816,-5.7865,0.0,0.0,2.9882,76.0588,-9.017,0.0,0.0,0.0,0.0,4.08,20.55,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.11,16.39,83.3,0.0,103.7578,0.0,111.5469,0.0,107.005,0.0,129.05,1.4766,90.63,0.0,95.695,0.0,96.605,0.0,137.56,0.0,118.3,0.0,107.32,0.0,120.14,0.0,122.23,0.0,64.275,0.0,134.22,0.0,1.1628,0.0,67.585,0.0,1399.15,1.0,0
2025-08-22,41.81,104.4,0,23.3408,70.7028,-10.0736,0.0,20.4678,-5.7865,0.0,0.0,2.9882,76.0588,-10.0736,0.0,0.0,0.0,0.0,4.08,21.11,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.42,16.39,81.93,0.0,103.9414,0.0,112.1406,0.0,107.055,0.0,129.44,1.4663,90.98,0.0,95.66,0.0,96.58,0.0,137.55,0.0,118.1,0.0,107.25,0.0,120.67,0.0,122.68,0.0,64.915,0.0,135.28,-1.3606,1.1739,0.0,68.26,1.1862,1383.0,1.0,0
2025-08-25,41.81,106.22,0,23.3408,70.7028,-9.3619,0.0,20.4678,-5.7865,0.0,0.0,2.9882,76.0588,-9.3619,0.0,0.0,0.0,0.0,4.08,21.11,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.24,16.39,82.58,0.0,103.8555,0.0,111.9688,0.0,107.0,0.0,128.99,1.467,90.98,0.0,95.69,0.0,96.61,0.0,137.5,0.0,118.23,0.0,107.31,0.0,120.11,0.0,121.92,0.0,64.855,0.0,134.62,-1.3406,1.1636,0.0,67.81,1.1783,1390.55,1.0,0
2025-08-26,40.96,105.95,0,22.7583,70.7028,-9.4607,0.0,19.8852,-5.7865,0.0,0.0,2.9882,76.0588,-9.4607,0.0,0.0,0.0,0.0,4.08,20.27,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.51,16.39,82.58,0.0,103.9492,0.0,112.2031,0.0,107.06,0.0,129.43,1.4569,90.45,0.0,95.66,0.0,96.595,0.0,137.36,0.0,118.26,0.0,107.37,0.0,120.36,0.0,121.93,0.0,64.965,0.0,134.83,-1.3596,1.1659,0.0,68.0,0.0,1393.95,1.0,0
2025-08-27,41.22,106.11,0,22.9352,70.7028,-9.4028,0.0,20.0621,-5.7865,0.0,0.0,2.9882,76.0588,-9.4028,0.0,0.0,0.0,0.0,4.08,20.52,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.35,16.39,82.58,0.0,103.9844,0.0,112.4062,0.0,107.115,0.0,129.78,1.4544,90.61,0.0,95.65,0.0,96.565,0.0,137.35,0.0,118.58,0.0,107.44,0.0,120.33,0.0,121.86,0.0,65.12,0.0,135.0,-1.3653,1.1646,0.0,67.985,0.0,1394.7,1.0,0
2025-08-28,41.44,105.47,0,23.0897,70.7028,-9.639,0.0,20.2166,-5.7865,0.0,0.0,2.9882,76.0588,-9.639,0.0,0.0,0.0,0.0,4.08,20.75,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.99,16.39,82.58,0.0,103.9609,0.0,112.5312,0.0,107.065,0.0,129.69,1.4525,90.75,0.0,95.69,0.0,96.6,0.0,137.43,0.0,118.68,0.0,107.38,0.0,120.57,0.0,122.13,0.0,65.37,0.0,135.18,-1.356,1.17,0.0,68.22,0.0,1384.85,1.0,0
2025-08-29,41.14,105.35,0,22.8803,70.7028,-9.6817,0.0,20.0073,-5.7865,0.0,0.0,2.9882,76.0588,-9.6817,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.11,16.39,82.58,0.0,103.9883,0.0,112.4531,0.0,107.06,0.0,129.55,1.4504,90.56,0.0,95.7,0.0,96.59,0.0,137.54,0.0,118.71,0.0,107.34,0.0,120.25,0.0,121.91,0.0,65.475,0.0,135.13,-1.3667,1.171,0.0,68.135,0.0,1389.9,1.0,0
2025-09-01,41.14,105.35,0,22.8803,70.7028,-9.6817,0.0,20.0073,-5.7865,0.0,0.0,2.9882,76.0588,-9.6817,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.11,16.39,82.58,0.0,103.9883,0.0,112.4531,0.0,107.02,0.0,129.18,0.0,90.27,0.0,95.655,0.0,96.565,0.0,137.3,0.0,118.41,0.0,107.32,0.0,119.93,0.0,121.54,0.0,65.475,0.0,135.13,1.3694,1.171,1.1405,68.135,0.0,1393.45,1.0,0
2025-09-02,41.14,103.66,0,22.8803,70.279,-10.2538,0.0,20.0073,-5.7865,0.0,0.0,2.9882,75.635,-10.2538,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.88,15.27,82.78,0.0,103.9297,0.0,112.1406,0.0,106.98,0.0,128.81,0.0,89.81,0.0,95.615,0.0,96.535,0.0,137.52,0.0,118.17,0.0,107.27,0.0,119.4,0.0,121.11,0.0,65.165,0.0,133.81,1.3501,1.1644,1.1132,67.445,1.2388,1395.75,1.0,0
2025-09-03,41.14,104.35,0,22.8803,70.4458,-10.0177,0.0,20.0073,-5.7865,0.0,0.0,2.9882,75.8018,-10.0177,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.56,15.64,82.78,0.0,104.0078,0.0,112.5938,0.0,107.02,0.0,129.22,0.0,90.33,0.0,95.555,0.0,96.46,0.0,137.29,0.0,117.8,0.0,107.2,0.0,119.92,0.0,121.51,0.0,65.47,0.0,134.43,1.3636,1.1671,1.1128,67.67,0.0,1389.35,1.0,0
2025-09-04,41.14,104.41,0,22.8803,70.4457,-10.0177,0.0,20.0073,-5.7865,0.0,0.0,2.9882,75.8016,-10.0177,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.56,15.16,83.32,0.0,104.0469,0.0,112.8281,0.0,107.005,0.0,129.46,0.0,90.51,0.0,95.62,0.0,96.51,0.0,137.63,0.0,118.03,0.0,107.2,0.0,120.27,0.0,121.96,0.0,65.15,0.0,134.28,0.0,1.1651,1.1231,67.38,1.2621,1395.3,1.0,0
2025-09-05,41.14,105.21,0,22.8803,70.8093,-10.0177,0.0,20.0073,-5.7865,0.0,0.0,2.9882,76.1652,-10.0177,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.56,15.96,83.32,0.0,104.1992,0.0,113.3594,0.0,107.08,0.0,130.1,0.0,91.29,0.0,95.635,0.0,96.515,0.0,137.96,0.0,118.16,0.0,107.22,0.0,120.97,0.0,122.49,0.0,65.535,0.0,135.07,0.0,1.1722,1.1077,67.87,0.0,1386.95,1.0,0
2025-09-08,41.14,105.21,0,22.8803,70.8093,-10.0177,0.0,20.0073,-5.7865,0.0,0.0,2.9882,76.1652,-10.0177,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.56,15.96,83.32,0.0,104.2188,0.0,113.5,0.0,107.055,0.0,130.06,0.0,91.61,0.0,95.695,0.0,96.565,0.0,138.04,0.0,118.31,0.0,107.24,0.0,121.02,0.0,122.56,0.0,65.945,0.0,135.54,0.0,1.1766,1.109,67.87,0.0,1387.35,1.0,0
2025-09-09,41.14,104.58,0,22.8803,70.8203,-10.4893,0.0,20.0073,-5.7865,0.0,0.0,2.9882,76.1763,-10.4893,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-2.22,15.99,83.32,0.0,104.1289,0.0,113.3125,0.0,107.135,0.0,129.03,0.0,91.42,0.0,95.71,0.0,96.56,0.0,138.0,0.0,118.6,0.0,107.31,0.0,120.21,0.0,121.86,0.0,65.85,0.0,135.23,1.3968,1.1711,1.1094,67.885,0.0,1388.45,1.0,0
2025-09-10,41.14,104.59,0,22.8803,70.8387,-10.5107,0.0,20.0073,-5.7865,0.0,0.0,2.9882,76.1947,-10.5107,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-2.25,16.03,83.32,0.0,104.1406,0.0,113.5156,0.0,107.12,0.0,129.14,0.0,91.39,0.0,95.705,0.0,96.55,0.0,137.95,0.0,118.62,0.0,107.3,0.0,120.33,0.0,121.97,0.0,66.21,0.0,135.37,1.3968,1.1708,1.1113,67.91,0.0,1388.5,1.0,0
2025-09-11,41.14,105.01,0,22.8803,70.8719,-10.263,0.0,20.0073,-5.7865,0.0,0.0,2.9882,76.2278,-10.263,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.9,16.1,83.32,0.0,104.1602,0.0,113.5938,0.0,107.03,0.0,129.1,0.0,91.69,0.0,95.745,0.0,96.575,0.0,137.85,0.0,118.83,0.0,107.33,0.0,120.42,0.0,122.13,0.0,66.625,0.0,135.8,1.3941,1.1738,1.1111,67.955,0.0,1389.2,1.0,0
2025-09-12,41.14,104.82,0,22.8803,70.7615,-10.2204,0.0,20.0073,-5.7865,0.0,0.0,2.9882,76.1175,-10.2204,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.84,15.85,83.32,0.0,104.1016,0.0,113.25,0.0,106.98,0.0,128.56,0.0,91.29,0.0,95.76,0.0,96.56,0.0,137.61,0.0,118.82,0.0,107.28,0.0,119.92,0.0,121.6,0.0,66.53,0.0,135.71,1.404,1.1742,1.1228,67.805,0.0,1393.55,1.0,0
2025-09-15,41.14,105.7,0,22.8803,71.0401,-10.1267,0.0,20.0073,-5.7865,0.0,0.0,2.9882,76.396,-10.1267,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.71,15.89,84.03,0.0,104.1328,0.0,113.4062,0.0,106.99,0.0,128.73,0.0,91.52,0.0,95.72,0.0,96.53,0.0,137.61,0.0,118.83,0.0,107.24,0.0,120.26,0.0,121.76,0.0,66.58,0.0,135.88,1.4117,1.1753,1.123,67.83,-1.3562,1386.3,1.0,0
2025-09-16,41.14,110.18,0,22.8803,72.1202,-8.6336,0.0,20.0073,-5.7865,0.0,0.0,2.9882,77.4761,-8.6336,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,0.24,17.69,84.77,0.0,104.1719,0.0,113.5156,0.0,107.01,0.0,128.71,0.0,91.44,0.0,95.74,0.0,96.565,0.0,136.52,0.0,119.08,0.0,107.28,0.0,120.17,0.0,121.69,0.0,66.92,0.0,136.62,1.3052,1.1929,1.0721,68.965,-1.5198,1379.55,1.0,0
2025-09-17,41.14,109.65,0,22.8803,72.0277,-8.9186,0.0,20.0073,-5.7865,0.0,0.0,2.9882,77.3837,-8.9186,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.13,17.4,84.89,0.0,104.0898,0.0,113.0938,0.0,107.01,0.0,128.91,0.0,91.64,0.0,95.74,0.0,96.57,0.0,136.65,0.0,119.1,0.0,107.36,0.0,120.34,0.0,121.78,0.0,66.635,0.0,136.41,1.3041,1.1895,1.0732,68.78,-1.5206,1378.4,1.0,0
2025-09-18,41.14,108.23,0,22.8803,71.6134,-9.3263,0.0,20.0073,-5.7865,0.0,0.0,2.9882,76.9693,-9.3263,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.67,16.51,84.89,0.0,104.0625,0.0,112.9688,0.0,107.005,0.0,128.51,0.0,91.23,0.0,95.77,0.0,96.605,0.0,136.56,0.0,119.36,0.0,107.4,0.0,119.96,0.0,121.4,0.0,66.24,0.0,135.56,1.3061,1.1846,1.0676,68.21,0.0,1388.05,1.0,0
2025-09-19,41.14,108.7,0,22.8803,71.9026,-9.6682,0.0,20.0073,-5.7865,0.0,0.0,2.9882,77.2586,-9.6682,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.11,16.43,85.89,0.0,104.0391,0.0,112.8281,0.0,106.97,0.0,128.18,0.0,90.76,0.0,95.72,0.0,96.56,0.0,136.1,0.0,118.75,0.0,107.29,0.0,119.73,0.0,121.08,0.0,66.025,0.0,134.72,1.3021,1.1806,1.0703,68.155,1.5104,1397.2,1.0,0
2025-09-22,41.14,108.74,0,22.8803,71.7631,-9.2616,0.0,20.0073,-5.7865,0.0,0.0,2.9882,77.119,-9.2616,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.58,16.59,85.24,0.0,104.0156,0.0,112.7031,0.0,106.99,0.0,128.26,0.0,90.86,0.0,95.69,0.0,96.54,0.0,135.89,0.0,118.6,0.0,107.24,0.0,119.8,0.0,121.15,0.0,66.07,0.0,135.2,1.3137,1.1854,1.0731,68.255,1.5223,1391.25,1.0,0
2025-09-23,41.14,109.37,0,22.8803,71.9347,-9.1477,0.0,20.0073,-5.7865,0.0,0.0,2.9882,77.2907,-9.1477,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-0.43,16.7,85.61,0.0,104.0273,0.0,112.875,0.0,106.97,0.0,128.18,0.0,90.97,0.0,95.695,0.0,96.535,0.0,135.89,0.0,118.78,0.0,107.23,0.0,119.67,0.0,121.01,0.0,66.02,0.0,135.19,1.3132,1.1868,1.0758,68.325,1.5248,1394.6,1.0,0
2025-09-24,41.14,108.68,0,22.8803,71.8544,-9.7797,0.0,20.0073,-5.7865,0.0,0.0,2.9882,77.2104,-9.7797,0.0,0.0,0.0,0.0,4.08,20.44,0.0,0.0,21.38,0.0,0.0,0.0,-4.76,5.02,2.48,-1.25,15.79,86.65,0.0,103.9883,0.0,112.6406,0.0,106.975,0.0,128.19,0.0,91.15,0.0,95.67,0.0,96.465,0.0,135.96,0.0,118.4,0.0,107.15,0.0,119.52,0.0,120.96,0.0,65.865,0.0,134.51,1.2953,1.1792,1.0592,67.74,1.4966,1404.3,1.0,0
